species	external_id	current_symbol	prev_or_alias
zebrafish	NCBI_Gene:556711	gpr18	gpr18
zebrafish	ZDB-GENE-070912-160	si:ch211-184m13.4	si:ch211-184m13.4
zebrafish	NCBI_Gene:798560	si:ch211-184m13.4	si:ch211-184m13.4
zebrafish	ZDB-GENE-070912-161	si:ch211-187g4.1	si:ch211-187g4.1
zebrafish	NCBI_Gene:110437934	si:ch211-187g4.1	si:ch211-187g4.1
zebrafish	ZDB-GENE-070912-162	si:ch211-188c16.1	si:ch211-188c16.1
zebrafish	NCBI_Gene:562677	si:ch211-188c16.1	si:ch211-188c16.1
zebrafish	ZDB-GENE-070912-163	c8b	c8b
zebrafish	NCBI_Gene:793127	c8b	c8b
zebrafish	ZDB-GENE-070912-17	si:ch211-119o8.6	si:ch211-119o8.6
zebrafish	NCBI_Gene:556659	si:ch211-119o8.6	si:ch211-119o8.6
zebrafish	ZDB-GENE-070912-170	kcnb2a	kcnb2a
zebrafish	NCBI_Gene:555921	kcnb2a	kcnb2a
zebrafish	ZDB-GENE-070912-171	dhx9	dhx9
zebrafish	NCBI_Gene:568043	dhx9	dhx9
zebrafish	ZDB-GENE-070912-172	carf	carf
zebrafish	NCBI_Gene:555728	carf	carf
zebrafish	ZDB-GENE-070912-173	kirrel1b	kirrel1b
zebrafish	NCBI_Gene:100170816	kirrel1b	kirrel1b
zebrafish	ZDB-GENE-070912-174	si:ch211-195h23.3	si:ch211-195h23.3
zebrafish	NCBI_Gene:100170660	si:ch211-195h23.3	si:ch211-195h23.3
zebrafish	ZDB-GENE-070912-176	gbp3	gbp3
zebrafish	NCBI_Gene:563072	gbp3	gbp3
zebrafish	ZDB-GENE-070912-179	chd7	chd7
zebrafish	NCBI_Gene:569471	chd7	chd7
zebrafish	ZDB-GENE-070912-18	rbp1.2	rbp1.2
zebrafish	NCBI_Gene:100141334	rbp1.2	rbp1.2
zebrafish	ZDB-GENE-070912-180	rasal2	rasal2
zebrafish	NCBI_Gene:793730	rasal2	rasal2
zebrafish	ZDB-GENE-070912-181	tox	tox
zebrafish	NCBI_Gene:569666	tox	tox
zebrafish	ZDB-GENE-070912-182	mplkip	mplkip
zebrafish	NCBI_Gene:100003564	mplkip	mplkip
zebrafish	ZDB-GENE-070912-183	carmil3	carmil3
zebrafish	NCBI_Gene:100537031	carmil3	carmil3
zebrafish	ZDB-GENE-070912-185	si:ch211-207d6.2	si:ch211-207d6.2
zebrafish	NCBI_Gene:570069	si:ch211-207d6.2	si:ch211-207d6.2
zebrafish	ZDB-GENE-070912-187	sema5ba	sema5ba
zebrafish	NCBI_Gene:556471	sema5ba	sema5ba
zebrafish	ZDB-GENE-070912-190	slc67a2	slc67a2
zebrafish	NCBI_Gene:100150581	slc67a2	slc67a2
zebrafish	ZDB-GENE-070912-193	si:ch211-218d20.15	si:ch211-218d20.15
zebrafish	NCBI_Gene:100535090	si:ch211-218d20.15	si:ch211-218d20.15
zebrafish	ZDB-GENE-070912-194	gpa33b	gpa33b
zebrafish	NCBI_Gene:101885644	gpa33b	gpa33b
zebrafish	ZDB-GENE-070912-195	ftr11	ftr11
zebrafish	NCBI_Gene:569723	ftr11	ftr11
zebrafish	ZDB-GENE-070912-196	ftr12	ftr12
zebrafish	NCBI_Gene:569696	ftr12	ftr12
zebrafish	ZDB-GENE-070912-197	adcy8	adcy8
zebrafish	NCBI_Gene:100148976	adcy8	adcy8
zebrafish	ZDB-GENE-070912-198	si:ch211-220f16.1	si:ch211-220f16.1
zebrafish	NCBI_Gene:100536354	si:ch211-220f16.1	si:ch211-220f16.1
zebrafish	ZDB-GENE-070912-199	si:ch211-220f16.2	si:ch211-220f16.2
zebrafish	NCBI_Gene:797650	si:ch211-220f16.2	si:ch211-220f16.2
zebrafish	ZDB-GENE-070912-2	smtnb	smtnb
zebrafish	NCBI_Gene:664685	smtnb	smtnb
zebrafish	ZDB-GENE-070912-20	atad5a	atad5a
zebrafish	NCBI_Gene:560591	atad5a	atad5a
zebrafish	ZDB-GENE-070912-204	kbtbd7	kbtbd7
zebrafish	NCBI_Gene:794299	kbtbd7	kbtbd7
zebrafish	ZDB-GENE-070912-206	osbpl6	osbpl6
zebrafish	NCBI_Gene:100004342	osbpl6	osbpl6
zebrafish	ZDB-GENE-070912-207	pde11a	pde11a
zebrafish	NCBI_Gene:561338	pde11a	pde11a
zebrafish	ZDB-GENE-070912-208	si:ch211-222f23.6	si:ch211-222f23.6
zebrafish	NCBI_Gene:100141493	si:ch211-222f23.6	si:ch211-222f23.6
zebrafish	ZDB-GENE-070912-209	commd6	commd6
zebrafish	NCBI_Gene:792620	commd6	commd6
zebrafish	ZDB-GENE-070912-21	adap2	adap2
zebrafish	NCBI_Gene:100331455	adap2	adap2
zebrafish	ZDB-GENE-070912-212	satb2	satb2
zebrafish	NCBI_Gene:563435	satb2	satb2
zebrafish	ZDB-GENE-070912-214	ece2a	ece2a
zebrafish	NCBI_Gene:100002136	ece2a	ece2a
zebrafish	ZDB-GENE-070912-216	vwa5b2	vwa5b2
zebrafish	NCBI_Gene:101882427	vwa5b2	vwa5b2
zebrafish	ZDB-GENE-070912-219	ephb1	ephb1
zebrafish	NCBI_Gene:100333537	ephb1	ephb1
zebrafish	ZDB-GENE-070912-22	si:ch211-11k18.4	si:ch211-11k18.4
zebrafish	NCBI_Gene:559333	si:ch211-11k18.4	si:ch211-11k18.4
zebrafish	ZDB-GENE-070912-220	atcayb	atcayb
zebrafish	NCBI_Gene:100329872	atcayb	atcayb
zebrafish	ZDB-GENE-070912-222	tmem71	tmem71
zebrafish	NCBI_Gene:570302	tmem71	tmem71
zebrafish	ZDB-GENE-070912-225	ftr03	ftr03
zebrafish	NCBI_Gene:100301515	ftr03	ftr03
zebrafish	ZDB-GENE-070912-227	ftr05	ftr05
zebrafish	NCBI_Gene:101882488	ftr05	ftr05
zebrafish	ZDB-GENE-070912-228	ftr06	ftr06
zebrafish	NCBI_Gene:797387	ftr06	ftr06
zebrafish	ZDB-GENE-070912-229	ftr07	ftr07
zebrafish	NCBI_Gene:570209	ftr07	ftr07
zebrafish	ZDB-GENE-070912-23	kcnh3	kcnh3
zebrafish	NCBI_Gene:100006614	kcnh3	kcnh3
zebrafish	ZDB-GENE-070912-237	myo10l3	myo10l3
zebrafish	NCBI_Gene:555290	myo10l3	myo10l3
zebrafish	ZDB-GENE-070912-238	ghsra	ghsra
zebrafish	NCBI_Gene:795753	ghsra	ghsra
zebrafish	ZDB-GENE-070912-24	si:ch211-11p18.6	si:ch211-11p18.6
zebrafish	NCBI_Gene:566957	si:ch211-11p18.6	si:ch211-11p18.6
zebrafish	ZDB-GENE-070912-242	mab21l3	mab21l3
zebrafish	NCBI_Gene:558164	mab21l3	mab21l3
zebrafish	ZDB-GENE-070912-243	igsf3	igsf3
zebrafish	NCBI_Gene:557878	igsf3	igsf3
zebrafish	ZDB-GENE-070912-246	si:ch211-250k18.7	si:ch211-250k18.7
zebrafish	NCBI_Gene:558026	si:ch211-250k18.7	si:ch211-250k18.7
zebrafish	ZDB-GENE-070912-250	ntng1b	ntng1b
zebrafish	NCBI_Gene:559501	ntng1b	ntng1b
zebrafish	ZDB-GENE-070912-251	vav3b	vav3b
zebrafish	NCBI_Gene:559145	vav3b	vav3b
zebrafish	ZDB-GENE-070912-256	rubcnl	rubcnl
zebrafish	NCBI_Gene:561574	rubcnl	rubcnl
zebrafish	ZDB-GENE-070912-258	b4galt2	b4galt2
zebrafish	NCBI_Gene:100148828	b4galt2	b4galt2
zebrafish	ZDB-GENE-070912-26	cntnap2b	cntnap2b
zebrafish	NCBI_Gene:563345	cntnap2b	cntnap2b
zebrafish	ZDB-GENE-070912-263	si:ch73-14h1.2	si:ch73-14h1.2
zebrafish	NCBI_Gene:100004603	si:ch73-14h1.2	si:ch73-14h1.2
zebrafish	ZDB-GENE-070912-265	si:ch211-267e7.3	si:ch211-267e7.3
zebrafish	NCBI_Gene:567853	si:ch211-267e7.3	si:ch211-267e7.3
zebrafish	ZDB-GENE-070912-266	olfml2bb	olfml2bb
zebrafish	NCBI_Gene:567907	olfml2bb	olfml2bb
zebrafish	ZDB-GENE-070912-267	si:ch211-269e2.1	si:ch211-269e2.1
zebrafish	NCBI_Gene:100537961	si:ch211-269e2.1	si:ch211-269e2.1
zebrafish	ZDB-GENE-070912-268	ppp2r3b	ppp2r3b
zebrafish	NCBI_Gene:566032	ppp2r3b	ppp2r3b
zebrafish	ZDB-GENE-070912-269	zcchc2	zcchc2
zebrafish	NCBI_Gene:564789	zcchc2	zcchc2
zebrafish	ZDB-GENE-070912-27	mgat4a	mgat4a
zebrafish	NCBI_Gene:563038	mgat4a	mgat4a
zebrafish	ZDB-GENE-070912-270	phf20a	phf20a
zebrafish	NCBI_Gene:563332	phf20a	phf20a
zebrafish	ZDB-GENE-070912-272	pip4k2ab	pip4k2ab
zebrafish	NCBI_Gene:555920	pip4k2ab	pip4k2ab
zebrafish	ZDB-GENE-070912-273	rreb1b	rreb1b
zebrafish	NCBI_Gene:555701	rreb1b	rreb1b
zebrafish	ZDB-GENE-070912-274	col8a1a	col8a1a
zebrafish	NCBI_Gene:557795	col8a1a	col8a1a
zebrafish	ZDB-GENE-070912-275	si:ch211-283e2.7	si:ch211-283e2.7
zebrafish	NCBI_Gene:101886066	si:ch211-283e2.7	si:ch211-283e2.7
zebrafish	ZDB-GENE-070912-276	marchf11	marchf11
zebrafish	NCBI_Gene:798174	marchf11	marchf11
zebrafish	ZDB-GENE-070912-277	myo10	myo10
zebrafish	NCBI_Gene:569779	myo10	myo10
zebrafish	ZDB-GENE-070912-282	dnah7	dnah7
zebrafish	NCBI_Gene:561639	dnah7	dnah7
zebrafish	ZDB-GENE-070912-285	hbl1	hbl1
zebrafish	NCBI_Gene:100007982	hbl1	hbl1
zebrafish	ZDB-GENE-070912-286	hbl2	hbl2
zebrafish	NCBI_Gene:566971	hbl2	hbl2
zebrafish	ZDB-GENE-070912-287	hbl4	hbl4
zebrafish	NCBI_Gene:100137128	hbl4	hbl4
zebrafish	ZDB-GENE-070912-288	cbln13	cbln13
zebrafish	NCBI_Gene:100144567	cbln13	cbln13
zebrafish	ZDB-GENE-070912-289	si:ch211-284o19.8	si:ch211-284o19.8
zebrafish	NCBI_Gene:100007937	si:ch211-284o19.8	si:ch211-284o19.8
zebrafish	ZDB-GENE-070912-29	cracdla	cracdla
zebrafish	NCBI_Gene:101883152	cracdla	cracdla
zebrafish	ZDB-GENE-070912-290	pard3bb	pard3bb
zebrafish	NCBI_Gene:562146	pard3bb	pard3bb
zebrafish	ZDB-GENE-070912-291	fhip1b	fhip1b
zebrafish	NCBI_Gene:100001896	fhip1b	fhip1b
zebrafish	ZDB-GENE-070912-292	cnga4	cnga4
zebrafish	NCBI_Gene:568123	cnga4	cnga4
zebrafish	ZDB-GENE-070912-293	cyp7b1	cyp7b1
zebrafish	NCBI_Gene:570455	cyp7b1	cyp7b1
zebrafish	ZDB-GENE-070912-294	tmeff1a	tmeff1a
zebrafish	NCBI_Gene:570409	tmeff1a	tmeff1a
zebrafish	ZDB-GENE-070912-298	kif2c	kif2c
zebrafish	NCBI_Gene:100136875	kif2c	kif2c
zebrafish	ZDB-GENE-070912-300	oc90	oc90
zebrafish	NCBI_Gene:568941	oc90	oc90
zebrafish	ZDB-GENE-070912-301	kcnq3	kcnq3
zebrafish	NCBI_Gene:799747	kcnq3	kcnq3
zebrafish	ZDB-GENE-070912-303	si:ch211-66k16.2	si:ch211-66k16.2
zebrafish	NCBI_Gene:101886584	si:ch211-66k16.2	si:ch211-66k16.2
zebrafish	ZDB-GENE-070912-309	cd28l	cd28l
zebrafish	NCBI_Gene:100004384	cd28l	cd28l
zebrafish	ZDB-GENE-070912-31	xcl32a.1	xcl32a.1
zebrafish	NCBI_Gene:101884242	xcl32a.1	xcl32a.1
zebrafish	ZDB-GENE-070912-310	si:ch211-67e16.3	si:ch211-67e16.3
zebrafish	NCBI_Gene:100004440	si:ch211-67e16.3	si:ch211-67e16.3
zebrafish	ZDB-GENE-070912-311	si:ch211-67e16.4	si:ch211-67e16.4
zebrafish	NCBI_Gene:558404	si:ch211-67e16.4	si:ch211-67e16.4
zebrafish	ZDB-GENE-070912-312	fer1l6	fer1l6
zebrafish	NCBI_Gene:100535460	fer1l6	fer1l6
zebrafish	ZDB-GENE-070912-313	ttll4	ttll4
zebrafish	NCBI_Gene:558702	ttll4	ttll4
zebrafish	ZDB-GENE-070912-314	arhgap15	arhgap15
zebrafish	NCBI_Gene:100003547	arhgap15	arhgap15
zebrafish	ZDB-GENE-070912-316	ftr26	ftr26
zebrafish	NCBI_Gene:560716	ftr26	ftr26
zebrafish	ZDB-GENE-070912-318	ftr27	ftr27
zebrafish	NCBI_Gene:560786	ftr27	ftr27
zebrafish	ZDB-GENE-070912-319	ftr20	ftr20
zebrafish	NCBI_Gene:619192	ftr20	ftr20
zebrafish	ZDB-GENE-070912-32	ccl34a.4	ccl34a.4
zebrafish	NCBI_Gene:100170820	ccl34a.4	ccl34a.4
zebrafish	ZDB-GENE-070912-320	si:ch211-77g15.32	si:ch211-77g15.32
zebrafish	NCBI_Gene:326086	si:ch211-77g15.32	si:ch211-77g15.32
zebrafish	ZDB-GENE-070912-321	ftr22	ftr22
zebrafish	NCBI_Gene:560422	ftr22	ftr22
zebrafish	ZDB-GENE-070912-322	ftr23	ftr23
zebrafish	NCBI_Gene:560494	ftr23	ftr23
zebrafish	ZDB-GENE-070912-325	abi3bpa	abi3bpa
zebrafish	NCBI_Gene:101884149	abi3bpa	abi3bpa
zebrafish	ZDB-GENE-070912-328	dgkh	dgkh
zebrafish	NCBI_Gene:100137124	dgkh	dgkh
zebrafish	ZDB-GENE-070912-329	rit1	rit1
zebrafish	NCBI_Gene:793942	rit1	rit1
zebrafish	ZDB-GENE-070912-33	ccl34a.3	ccl34a.3
zebrafish	NCBI_Gene:100003896	ccl34a.3	ccl34a.3
zebrafish	ZDB-GENE-070912-330	irf4a	irf4a
zebrafish	NCBI_Gene:100002070	irf4a	irf4a
zebrafish	ZDB-GENE-070912-331	nmnat3	nmnat3
zebrafish	NCBI_Gene:572070	nmnat3	nmnat3
zebrafish	ZDB-GENE-070912-333	smlr1	smlr1
zebrafish	NCBI_Gene:101886862	smlr1	smlr1
zebrafish	ZDB-GENE-070912-336	mast4	mast4
zebrafish	NCBI_Gene:100149322	mast4	mast4
zebrafish	ZDB-GENE-070912-34	si:ch211-122l24.6	si:ch211-122l24.6
zebrafish	NCBI_Gene:557261	si:ch211-122l24.6	si:ch211-122l24.6
zebrafish	ZDB-GENE-070912-340	them6	them6
zebrafish	NCBI_Gene:569944	them6	them6
zebrafish	ZDB-GENE-070912-341	si:ch73-52e5.2	si:ch73-52e5.2
zebrafish	NCBI_Gene:100142654	si:ch73-52e5.2	si:ch73-52e5.2
zebrafish	ZDB-GENE-070912-343	krt222	krt222
zebrafish	NCBI_Gene:100003752	krt222	krt222
zebrafish	ZDB-GENE-070912-345	si:dkey-100n23.3	si:dkey-100n23.3
zebrafish	NCBI_Gene:571373	si:dkey-100n23.3	si:dkey-100n23.3
zebrafish	ZDB-GENE-070912-347	si:dkey-100n23.5	si:dkey-100n23.5
zebrafish	NCBI_Gene:793886	si:dkey-100n23.5	si:dkey-100n23.5
zebrafish	ZDB-GENE-070912-349	pimr55	pimr55
zebrafish	NCBI_Gene:141378001	pimr55	pimr55
zebrafish	ZDB-GENE-070912-35	si:ch211-125e6.11	si:ch211-125e6.11
zebrafish	NCBI_Gene:100170830	si:ch211-125e6.11	si:ch211-125e6.11
zebrafish	ZDB-GENE-070912-350	si:dkey-10f21.4	si:dkey-10f21.4
zebrafish	NCBI_Gene:100137126	si:dkey-10f21.4	si:dkey-10f21.4
zebrafish	ZDB-GENE-070912-352	slitrk3b	slitrk3b
zebrafish	NCBI_Gene:137488017	slitrk3b	slitrk3b
zebrafish	ZDB-GENE-070912-354	grin3ba	grin3ba
zebrafish	NCBI_Gene:566411	grin3ba	grin3ba
zebrafish	ZDB-GENE-070912-357	si:dkey-11f4.16	si:dkey-11f4.16
zebrafish	NCBI_Gene:570890	si:dkey-11f4.16	si:dkey-11f4.16
zebrafish	ZDB-GENE-070912-358	ndufa4l2a	ndufa4l2a
zebrafish	NCBI_Gene:100003066	ndufa4l2a	ndufa4l2a
zebrafish	ZDB-GENE-070912-359	si:dkey-11f4.20	si:dkey-11f4.20
zebrafish	NCBI_Gene:100322456	si:dkey-11f4.20	si:dkey-11f4.20
zebrafish	ZDB-GENE-070912-36	si:ch211-125e6.12	si:ch211-125e6.12
zebrafish	NCBI_Gene:100126100	si:ch211-125e6.12	si:ch211-125e6.12
zebrafish	ZDB-GENE-070912-360	bpifcl	bpifcl
zebrafish	NCBI_Gene:100003132	bpifcl	bpifcl
zebrafish	ZDB-GENE-070912-361	si:dkey-11f4.7	si:dkey-11f4.7
zebrafish	NCBI_Gene:569687	si:dkey-11f4.7	si:dkey-11f4.7
zebrafish	ZDB-GENE-070912-362	nlrc9	nlrc9
zebrafish	NCBI_Gene:570229	nlrc9	nlrc9
zebrafish	ZDB-GENE-070912-363	nlrc8	nlrc8
zebrafish	NCBI_Gene:795668	nlrc8	nlrc8
zebrafish	ZDB-GENE-070912-364	si:dkey-121n8.5	si:dkey-121n8.5
zebrafish	NCBI_Gene:108179100	si:dkey-121n8.5	si:dkey-121n8.5
zebrafish	ZDB-GENE-070912-366	si:dkey-121n8.7	si:dkey-121n8.7
zebrafish	NCBI_Gene:108179098	si:dkey-121n8.7	si:dkey-121n8.7
zebrafish	ZDB-GENE-070912-367	si:dkey-121n8.8	si:dkey-121n8.8
zebrafish	NCBI_Gene:569635	si:dkey-121n8.8	si:dkey-121n8.8
zebrafish	ZDB-GENE-070912-368	si:dkey-127k13.1	si:dkey-127k13.1
zebrafish	NCBI_Gene:100007612	si:dkey-127k13.1	si:dkey-127k13.1
zebrafish	ZDB-GENE-070912-369	phc3a	phc3a
zebrafish	NCBI_Gene:558094	phc3a	phc3a
zebrafish	ZDB-GENE-070912-37	si:ch211-125e6.13	si:ch211-125e6.13
zebrafish	NCBI_Gene:566620	si:ch211-125e6.13	si:ch211-125e6.13
zebrafish	ZDB-GENE-070912-371	crha	crha
zebrafish	NCBI_Gene:796284	crha	crha
zebrafish	ZDB-GENE-070912-373	pde4ca	pde4ca
zebrafish	NCBI_Gene:565259	pde4ca	pde4ca
zebrafish	ZDB-GENE-070912-38	si:ch211-125e6.14	si:ch211-125e6.14
zebrafish	NCBI_Gene:100002523	si:ch211-125e6.14	si:ch211-125e6.14
zebrafish	ZDB-GENE-070912-380	si:dkey-154p10.3	si:dkey-154p10.3
zebrafish	NCBI_Gene:563659	si:dkey-154p10.3	si:dkey-154p10.3
zebrafish	ZDB-GENE-070912-381	pxdc1a	pxdc1a
zebrafish	NCBI_Gene:100318714	pxdc1a	pxdc1a
zebrafish	ZDB-GENE-070912-382	plekhm3	plekhm3
zebrafish	NCBI_Gene:571507	plekhm3	plekhm3
zebrafish	ZDB-GENE-070912-385	rapgef4a	rapgef4a
zebrafish	NCBI_Gene:559170	rapgef4a	rapgef4a
zebrafish	ZDB-GENE-070912-386	map3k20a	map3k20a
zebrafish	NCBI_Gene:559247	map3k20a	map3k20a
zebrafish	ZDB-GENE-070912-387	parp4	parp4
zebrafish	NCBI_Gene:558045	parp4	parp4
zebrafish	ZDB-GENE-070912-388	vtcn1	vtcn1
zebrafish	NCBI_Gene:100537676	vtcn1	vtcn1
zebrafish	ZDB-GENE-070912-389	trim45	trim45
zebrafish	NCBI_Gene:558117	trim45	trim45
zebrafish	ZDB-GENE-070912-39	si:ch211-125e6.5	si:ch211-125e6.5
zebrafish	NCBI_Gene:100002476	si:ch211-125e6.5	si:ch211-125e6.5
zebrafish	ZDB-GENE-070912-390	man1a2	man1a2
zebrafish	NCBI_Gene:335538	man1a2	man1a2
zebrafish	ZDB-GENE-070912-394	ftr15	ftr15
zebrafish	NCBI_Gene:571427	ftr15	ftr15
zebrafish	ZDB-GENE-070912-395	ftr13	ftr13
zebrafish	NCBI_Gene:571442	ftr13	ftr13
zebrafish	ZDB-GENE-070912-397	tmem59	tmem59
zebrafish	NCBI_Gene:566384	tmem59	tmem59
zebrafish	ZDB-GENE-070912-399	si:dkey-181m9.8	si:dkey-181m9.8
zebrafish	NCBI_Gene:567642	si:dkey-181m9.8	si:dkey-181m9.8
zebrafish	ZDB-GENE-070912-400	u2surp	u2surp
zebrafish	NCBI_Gene:567461	u2surp	u2surp
zebrafish	ZDB-GENE-070912-401	lrp1bb	lrp1bb
zebrafish	NCBI_Gene:559293	lrp1bb	lrp1bb
zebrafish	ZDB-GENE-070912-407	vwa8	vwa8
zebrafish	NCBI_Gene:561317	vwa8	vwa8
zebrafish	ZDB-GENE-070912-408	si:dkey-18p12.4	si:dkey-18p12.4
zebrafish	NCBI_Gene:794946	si:dkey-18p12.4	si:dkey-18p12.4
zebrafish	ZDB-GENE-070912-411	si:dkey-192g7.3	si:dkey-192g7.3
zebrafish	NCBI_Gene:100321723	si:dkey-192g7.3	si:dkey-192g7.3
zebrafish	ZDB-GENE-070912-412	map1sb	map1sb
zebrafish	NCBI_Gene:565533	map1sb	map1sb
zebrafish	ZDB-GENE-070912-413	ifi44c1	ifi44c1
zebrafish	NCBI_Gene:565664	ifi44c1	ifi44c1
zebrafish	ZDB-GENE-070912-414	rabgap1l2	rabgap1l2
zebrafish	NCBI_Gene:565728	rabgap1l2	rabgap1l2
zebrafish	ZDB-GENE-070912-416	fam163aa	fam163aa
zebrafish	NCBI_Gene:100321107	fam163aa	fam163aa
zebrafish	ZDB-GENE-070912-417	nrd1a	nrd1a
zebrafish	NCBI_Gene:565850	nrd1a	nrd1a
zebrafish	ZDB-GENE-070912-42	si:ch211-125e6.8	si:ch211-125e6.8
zebrafish	NCBI_Gene:100002675	si:ch211-125e6.8	si:ch211-125e6.8
zebrafish	ZDB-GENE-070912-422	otc	otc
zebrafish	NCBI_Gene:794667	otc	otc
zebrafish	ZDB-GENE-070912-423	rpgra	rpgra
zebrafish	NCBI_Gene:571327	rpgra	rpgra
zebrafish	ZDB-GENE-070912-424	sytl5	sytl5
zebrafish	NCBI_Gene:558324	sytl5	sytl5
zebrafish	ZDB-GENE-070912-425	pimr54	pimr54
zebrafish	NCBI_Gene:100329231	pimr54	pimr54
zebrafish	ZDB-GENE-070912-426	pimr53	pimr53
zebrafish	NCBI_Gene:100005956	pimr53	pimr53
zebrafish	ZDB-GENE-070912-43	slc5a3b	slc5a3b
zebrafish	NCBI_Gene:568338	slc5a3b	slc5a3b
zebrafish	ZDB-GENE-070912-431	pimr68	pimr68
zebrafish	NCBI_Gene:792721	pimr68	pimr68
zebrafish	ZDB-GENE-070912-432	plvapa	plvapa
zebrafish	NCBI_Gene:100136858	plvapa	plvapa
zebrafish	ZDB-GENE-070912-433	marveld2l	marveld2l
zebrafish	NCBI_Gene:563081	marveld2l	marveld2l
zebrafish	ZDB-GENE-070912-438	lectin	lectin
zebrafish	NCBI_Gene:560034	lectin	lectin
zebrafish	ZDB-GENE-070912-44	igf2bp2a	igf2bp2a
zebrafish	NCBI_Gene:100136839	igf2bp2a	igf2bp2a
zebrafish	ZDB-GENE-070912-441	si:dkey-216e24.9	si:dkey-216e24.9
zebrafish	NCBI_Gene:101883564	si:dkey-216e24.9	si:dkey-216e24.9
zebrafish	ZDB-GENE-070912-442	prkag2b	prkag2b
zebrafish	NCBI_Gene:568316	prkag2b	prkag2b
zebrafish	ZDB-GENE-070912-443	dars2	dars2
zebrafish	NCBI_Gene:571144	dars2	dars2
zebrafish	ZDB-GENE-070912-446	slc25a6	slc25a6
zebrafish	NCBI_Gene:566370	slc25a6	slc25a6
zebrafish	ZDB-GENE-070912-447	p2ry8	p2ry8
zebrafish	NCBI_Gene:566497	p2ry8	p2ry8
zebrafish	ZDB-GENE-070912-448	stag1a	stag1a
zebrafish	NCBI_Gene:564533	stag1a	stag1a
zebrafish	ZDB-GENE-070912-449	msl2a	msl2a
zebrafish	NCBI_Gene:564400	msl2a	msl2a
zebrafish	ZDB-GENE-070912-454	pde4bb	pde4bb
zebrafish	NCBI_Gene:555599	pde4bb	pde4bb
zebrafish	ZDB-GENE-070912-455	si:dkey-22p6.2	si:dkey-22p6.2
zebrafish	NCBI_Gene:101883500	si:dkey-22p6.2	si:dkey-22p6.2
zebrafish	ZDB-GENE-070912-457	si:dkey-230i18.2	si:dkey-230i18.2
zebrafish	NCBI_Gene:110437818	si:dkey-230i18.2	si:dkey-230i18.2
zebrafish	ZDB-GENE-070912-458	atr	atr
zebrafish	NCBI_Gene:567770	atr	atr
zebrafish	ZDB-GENE-070912-459	pimr49	pimr49
zebrafish	NCBI_Gene:100005911	pimr49	pimr49
zebrafish	ZDB-GENE-070912-46	afg3l2	afg3l2
zebrafish	NCBI_Gene:569168	afg3l2	afg3l2
zebrafish	ZDB-GENE-070912-460	pimr52	pimr52
zebrafish	NCBI_Gene:100006411	pimr52	pimr52
zebrafish	ZDB-GENE-070912-462	pimr141	pimr141
zebrafish	NCBI_Gene:100006444	pimr141	pimr141
zebrafish	ZDB-GENE-070912-463	pimr50	pimr50
zebrafish	NCBI_Gene:100006144	pimr50	pimr50
zebrafish	ZDB-GENE-070912-464	pimr51	pimr51
zebrafish	NCBI_Gene:100006181	pimr51	pimr51
zebrafish	ZDB-GENE-070912-465	pimr140	pimr140
zebrafish	NCBI_Gene:567487	pimr140	pimr140
zebrafish	ZDB-GENE-070912-469	si:dkey-23f21.1	si:dkey-23f21.1
zebrafish	NCBI_Gene:101882593	si:dkey-23f21.1	si:dkey-23f21.1
zebrafish	ZDB-GENE-070912-470	myo16	myo16
zebrafish	NCBI_Gene:563752	myo16	myo16
zebrafish	ZDB-GENE-070912-472	gad1a	gad1a
zebrafish	NCBI_Gene:100329827	gad1a	gad1a
zebrafish	ZDB-GENE-070912-473	slc22a13a	slc22a13a
zebrafish	NCBI_Gene:100007819	slc22a13a	slc22a13a
zebrafish	ZDB-GENE-070912-475	csrnp1a	csrnp1a
zebrafish	NCBI_Gene:560270	csrnp1a	csrnp1a
zebrafish	ZDB-GENE-070912-476	vopp1a	vopp1a
zebrafish	NCBI_Gene:100007510	vopp1a	vopp1a
zebrafish	ZDB-GENE-070912-478	nlrc7	nlrc7
zebrafish	NCBI_Gene:556007	nlrc7	nlrc7
zebrafish	ZDB-GENE-070912-480	kif1ab	kif1ab
zebrafish	NCBI_Gene:566766	kif1ab	kif1ab
zebrafish	ZDB-GENE-070912-481	espnlb	espnlb
zebrafish	NCBI_Gene:566645	espnlb	espnlb
zebrafish	ZDB-GENE-070912-482	myo7bb	myo7bb
zebrafish	NCBI_Gene:566034	myo7bb	myo7bb
zebrafish	ZDB-GENE-070912-483	ftr36	ftr36
zebrafish	NCBI_Gene:100126118	ftr36	ftr36
zebrafish	ZDB-GENE-070912-486	ftr37	ftr37
zebrafish	NCBI_Gene:567984	ftr37	ftr37
zebrafish	ZDB-GENE-070912-487	ftr38	ftr38
zebrafish	NCBI_Gene:568045	ftr38	ftr38
zebrafish	ZDB-GENE-070912-489	cfap91	cfap91
zebrafish	NCBI_Gene:793563	cfap91	cfap91
zebrafish	ZDB-GENE-070912-490	ttc19	ttc19
zebrafish	NCBI_Gene:564788	ttc19	ttc19
zebrafish	ZDB-GENE-070912-491	smarcd3a	smarcd3a
zebrafish	NCBI_Gene:564652	smarcd3a	smarcd3a
zebrafish	ZDB-GENE-070912-5	thap4	thap4
zebrafish	NCBI_Gene:567037	thap4	thap4
zebrafish	ZDB-GENE-070912-500	htr2aa	htr2aa
zebrafish	NCBI_Gene:560808	htr2aa	htr2aa
zebrafish	ZDB-GENE-070912-506	vipr1a	vipr1a
